,date,store,item,sales
73772,2015-01-03,1,5,9
73773,2015-01-04,1,5,15
73774,2015-01-05,1,5,12
73775,2015-01-06,1,5,14
73776,2015-01-07,1,5,10
73777,2015-01-08,1,5,17
73778,2015-01-09,1,5,9
73779,2015-01-10,1,5,6
73780,2015-01-11,1,5,19
73781,2015-01-12,1,5,7
73782,2015-01-13,1,5,10
73783,2015-01-14,1,5,12
73784,2015-01-15,1,5,8
73785,2015-01-16,1,5,10
73786,2015-01-17,1,5,12
73787,2015-01-18,1,5,12
73788,2015-01-19,1,5,9
73789,2015-01-20,1,5,10
73790,2015-01-21,1,5,9
73791,2015-01-22,1,5,16
73792,2015-01-23,1,5,13
73793,2015-01-24,1,5,13
73794,2015-01-25,1,5,9
73795,2015-01-26,1,5,7
73796,2015-01-27,1,5,16
73797,2015-01-28,1,5,15
73798,2015-01-29,1,5,13
73799,2015-01-30,1,5,12
73800,2015-01-31,1,5,19
73801,2015-02-01,1,5,13
73802,2015-02-02,1,5,13
73803,2015-02-03,1,5,9
73804,2015-02-04,1,5,8
73805,2015-02-05,1,5,7
73806,2015-02-06,1,5,16
73807,2015-02-07,1,5,17
73808,2015-02-08,1,5,8
73809,2015-02-09,1,5,7
73810,2015-02-10,1,5,17
73811,2015-02-11,1,5,10
73812,2015-02-12,1,5,10
73813,2015-02-13,1,5,17
73814,2015-02-14,1,5,9
73815,2015-02-15,1,5,13
73816,2015-02-16,1,5,13
73817,2015-02-17,1,5,12
73818,2015-02-18,1,5,12
73819,2015-02-19,1,5,19
73820,2015-02-20,1,5,12
73821,2015-02-21,1,5,4
73822,2015-02-22,1,5,19
73823,2015-02-23,1,5,9
73824,2015-02-24,1,5,13
73825,2015-02-25,1,5,4
73826,2015-02-26,1,5,14
73827,2015-02-27,1,5,11
73828,2015-02-28,1,5,19
73829,2015-03-01,1,5,21
73830,2015-03-02,1,5,17
73831,2015-03-03,1,5,21
73832,2015-03-04,1,5,11
73833,2015-03-05,1,5,11
73834,2015-03-06,1,5,10
73835,2015-03-07,1,5,21
73836,2015-03-08,1,5,13
73837,2015-03-09,1,5,10
73838,2015-03-10,1,5,17
73839,2015-03-11,1,5,10
73840,2015-03-12,1,5,17
73841,2015-03-13,1,5,16
73842,2015-03-14,1,5,16
73843,2015-03-15,1,5,12
73844,2015-03-16,1,5,19
73845,2015-03-17,1,5,17
73846,2015-03-18,1,5,16
73847,2015-03-19,1,5,13
73848,2015-03-20,1,5,14
73849,2015-03-21,1,5,20
73850,2015-03-22,1,5,20
73851,2015-03-23,1,5,14
73852,2015-03-24,1,5,13
73853,2015-03-25,1,5,19
73854,2015-03-26,1,5,14
73855,2015-03-27,1,5,15
73856,2015-03-28,1,5,11
73857,2015-03-29,1,5,20
73858,2015-03-30,1,5,10
73859,2015-03-31,1,5,12
73860,2015-04-01,1,5,20
73861,2015-04-02,1,5,9
73862,2015-04-03,1,5,29
73863,2015-04-04,1,5,13
73864,2015-04-05,1,5,25
73865,2015-04-06,1,5,24
73866,2015-04-07,1,5,11
73867,2015-04-08,1,5,15
73868,2015-04-09,1,5,20
73869,2015-04-10,1,5,18
73870,2015-04-11,1,5,22
73871,2015-04-12,1,5,19
73872,2015-04-13,1,5,9
73873,2015-04-14,1,5,22
73874,2015-04-15,1,5,12
73875,2015-04-16,1,5,8
73876,2015-04-17,1,5,13
73877,2015-04-18,1,5,18
73878,2015-04-19,1,5,22
73879,2015-04-20,1,5,12
73880,2015-04-21,1,5,17
73881,2015-04-22,1,5,13
73882,2015-04-23,1,5,18
73883,2015-04-24,1,5,17
73884,2015-04-25,1,5,24
73885,2015-04-26,1,5,18
73886,2015-04-27,1,5,8
73887,2015-04-28,1,5,14
73888,2015-04-29,1,5,10
73889,2015-04-30,1,5,15
73890,2015-05-01,1,5,17
73891,2015-05-02,1,5,23
73892,2015-05-03,1,5,26
73893,2015-05-04,1,5,16
73894,2015-05-05,1,5,19
73895,2015-05-06,1,5,16
73896,2015-05-07,1,5,26
73897,2015-05-08,1,5,18
73898,2015-05-09,1,5,22
73899,2015-05-10,1,5,12
73900,2015-05-11,1,5,16
73901,2015-05-12,1,5,26
73902,2015-05-13,1,5,7
73903,2015-05-14,1,5,16
73904,2015-05-15,1,5,18
73905,2015-05-16,1,5,26
73906,2015-05-17,1,5,22
73907,2015-05-18,1,5,10
73908,2015-05-19,1,5,18
73909,2015-05-20,1,5,13
73910,2015-05-21,1,5,22
73911,2015-05-22,1,5,14
73912,2015-05-23,1,5,22
73913,2015-05-24,1,5,21
73914,2015-05-25,1,5,16
73915,2015-05-26,1,5,20
73916,2015-05-27,1,5,14
73917,2015-05-28,1,5,12
73918,2015-05-29,1,5,19
73919,2015-05-30,1,5,15
73920,2015-05-31,1,5,17
73921,2015-06-01,1,5,16
73922,2015-06-02,1,5,21
73923,2015-06-03,1,5,20
73924,2015-06-04,1,5,20
73925,2015-06-05,1,5,20
73926,2015-06-06,1,5,26
73927,2015-06-07,1,5,28
73928,2015-06-08,1,5,23
73929,2015-06-09,1,5,18
73930,2015-06-10,1,5,26
73931,2015-06-11,1,5,17
73932,2015-06-12,1,5,24
73933,2015-06-13,1,5,29
73934,2015-06-14,1,5,17
73935,2015-06-15,1,5,17
73936,2015-06-16,1,5,17
73937,2015-06-17,1,5,14
73938,2015-06-18,1,5,23
73939,2015-06-19,1,5,21
73940,2015-06-20,1,5,17
73941,2015-06-21,1,5,18
73942,2015-06-22,1,5,19
73943,2015-06-23,1,5,14
73944,2015-06-24,1,5,31
73945,2015-06-25,1,5,17
73946,2015-06-26,1,5,18
73947,2015-06-27,1,5,30
73948,2015-06-28,1,5,27
73949,2015-06-29,1,5,12
73950,2015-06-30,1,5,14
73951,2015-07-01,1,5,14
73952,2015-07-02,1,5,24
73953,2015-07-03,1,5,23
73954,2015-07-04,1,5,22
73955,2015-07-05,1,5,21
73956,2015-07-06,1,5,13
73957,2015-07-07,1,5,18
73958,2015-07-08,1,5,17
73959,2015-07-09,1,5,18
73960,2015-07-10,1,5,24
73961,2015-07-11,1,5,18
73962,2015-07-12,1,5,28
73963,2015-07-13,1,5,22
73964,2015-07-14,1,5,15
73965,2015-07-15,1,5,19
73966,2015-07-16,1,5,20
73967,2015-07-17,1,5,20
73968,2015-07-18,1,5,20
73969,2015-07-19,1,5,27
73970,2015-07-20,1,5,8
73971,2015-07-21,1,5,20
73972,2015-07-22,1,5,31
73973,2015-07-23,1,5,19
73974,2015-07-24,1,5,24
73975,2015-07-25,1,5,24
73976,2015-07-26,1,5,27
73977,2015-07-27,1,5,20
73978,2015-07-28,1,5,10
73979,2015-07-29,1,5,22
73980,2015-07-30,1,5,20
73981,2015-07-31,1,5,24
73982,2015-08-01,1,5,23
73983,2015-08-02,1,5,13
73984,2015-08-03,1,5,16
73985,2015-08-04,1,5,21
73986,2015-08-05,1,5,19
73987,2015-08-06,1,5,19
73988,2015-08-07,1,5,30
73989,2015-08-08,1,5,22
73990,2015-08-09,1,5,24
73991,2015-08-10,1,5,10
73992,2015-08-11,1,5,15
73993,2015-08-12,1,5,22
73994,2015-08-13,1,5,19
73995,2015-08-14,1,5,19
73996,2015-08-15,1,5,24
73997,2015-08-16,1,5,26
73998,2015-08-17,1,5,10
73999,2015-08-18,1,5,22
74000,2015-08-19,1,5,19
74001,2015-08-20,1,5,20
74002,2015-08-21,1,5,23
74003,2015-08-22,1,5,18
74004,2015-08-23,1,5,24
74005,2015-08-24,1,5,17
74006,2015-08-25,1,5,20
74007,2015-08-26,1,5,21
74008,2015-08-27,1,5,23
74009,2015-08-28,1,5,20
74010,2015-08-29,1,5,17
74011,2015-08-30,1,5,26
74012,2015-08-31,1,5,14
74013,2015-09-01,1,5,23
74014,2015-09-02,1,5,15
74015,2015-09-03,1,5,16
74016,2015-09-04,1,5,18
74017,2015-09-05,1,5,22
74018,2015-09-06,1,5,14
74019,2015-09-07,1,5,18
74020,2015-09-08,1,5,11
74021,2015-09-09,1,5,14
74022,2015-09-10,1,5,23
74023,2015-09-11,1,5,17
74024,2015-09-12,1,5,22
74025,2015-09-13,1,5,18
74026,2015-09-14,1,5,18
74027,2015-09-15,1,5,13
74028,2015-09-16,1,5,16
74029,2015-09-17,1,5,14
74030,2015-09-18,1,5,14
74031,2015-09-19,1,5,11
74032,2015-09-20,1,5,22
74033,2015-09-21,1,5,12
74034,2015-09-22,1,5,13
74035,2015-09-23,1,5,15
74036,2015-09-24,1,5,14
74037,2015-09-25,1,5,20
74038,2015-09-26,1,5,24
74039,2015-09-27,1,5,26
74040,2015-09-28,1,5,17
74041,2015-09-29,1,5,15
74042,2015-09-30,1,5,16
74043,2015-10-01,1,5,12
74044,2015-10-02,1,5,10
74045,2015-10-03,1,5,16
74046,2015-10-04,1,5,11
74047,2015-10-05,1,5,17
74048,2015-10-06,1,5,17
74049,2015-10-07,1,5,13
74050,2015-10-08,1,5,21
74051,2015-10-09,1,5,17
74052,2015-10-10,1,5,22
74053,2015-10-11,1,5,19
74054,2015-10-12,1,5,9
74055,2015-10-13,1,5,6
74056,2015-10-14,1,5,12
74057,2015-10-15,1,5,15
74058,2015-10-16,1,5,12
74059,2015-10-17,1,5,17
74060,2015-10-18,1,5,26
74061,2015-10-19,1,5,14
74062,2015-10-20,1,5,14
74063,2015-10-21,1,5,14
74064,2015-10-22,1,5,20
74065,2015-10-23,1,5,17
74066,2015-10-24,1,5,20
74067,2015-10-25,1,5,23
74068,2015-10-26,1,5,7
74069,2015-10-27,1,5,15
74070,2015-10-28,1,5,20
74071,2015-10-29,1,5,15
74072,2015-10-30,1,5,18
74073,2015-10-31,1,5,17
74074,2015-11-01,1,5,13
74075,2015-11-02,1,5,13
74076,2015-11-03,1,5,21
74077,2015-11-04,1,5,15
74078,2015-11-05,1,5,16
74079,2015-11-06,1,5,16
74080,2015-11-07,1,5,19
74081,2015-11-08,1,5,26
74082,2015-11-09,1,5,3
74083,2015-11-10,1,5,14
74084,2015-11-11,1,5,13
74085,2015-11-12,1,5,19
74086,2015-11-13,1,5,11
74087,2015-11-14,1,5,12
74088,2015-11-15,1,5,17
74089,2015-11-16,1,5,14
74090,2015-11-17,1,5,15
74091,2015-11-18,1,5,11
74092,2015-11-19,1,5,18
74093,2015-11-20,1,5,23
74094,2015-11-21,1,5,22
74095,2015-11-22,1,5,19
74096,2015-11-23,1,5,11
74097,2015-11-24,1,5,16
74098,2015-11-25,1,5,17
74099,2015-11-26,1,5,24
74100,2015-11-27,1,5,28
74101,2015-11-28,1,5,19
74102,2015-11-29,1,5,30
74103,2015-11-30,1,5,14
74104,2015-12-01,1,5,14
74105,2015-12-02,1,5,7
74106,2015-12-03,1,5,9
74107,2015-12-04,1,5,17
74108,2015-12-05,1,5,20
74109,2015-12-06,1,5,14
74110,2015-12-07,1,5,10
74111,2015-12-08,1,5,7
74112,2015-12-09,1,5,14
74113,2015-12-10,1,5,18
74114,2015-12-11,1,5,12
74115,2015-12-12,1,5,8
74116,2015-12-13,1,5,12
74117,2015-12-14,1,5,9
74118,2015-12-15,1,5,12
74119,2015-12-16,1,5,10
74120,2015-12-17,1,5,11
74121,2015-12-18,1,5,12
74122,2015-12-19,1,5,15
74123,2015-12-20,1,5,16
74124,2015-12-21,1,5,11
74125,2015-12-22,1,5,15
74126,2015-12-23,1,5,17
74127,2015-12-24,1,5,12
74128,2015-12-25,1,5,9
74129,2015-12-26,1,5,19
74130,2015-12-27,1,5,10
74131,2015-12-28,1,5,10
74132,2015-12-29,1,5,5
74133,2015-12-30,1,5,15
74134,2015-12-31,1,5,10
74135,2016-01-01,1,5,14
74136,2016-01-02,1,5,12
74137,2016-01-03,1,5,14
74138,2016-01-04,1,5,5
74139,2016-01-05,1,5,13
74140,2016-01-06,1,5,8
74141,2016-01-07,1,5,16
74142,2016-01-08,1,5,16
74143,2016-01-09,1,5,13
74144,2016-01-10,1,5,22
74145,2016-01-11,1,5,3
74146,2016-01-12,1,5,9
74147,2016-01-13,1,5,9
74148,2016-01-14,1,5,12
74149,2016-01-15,1,5,13
74150,2016-01-16,1,5,18
74151,2016-01-17,1,5,19
74152,2016-01-18,1,5,8
74153,2016-01-19,1,5,13
74154,2016-01-20,1,5,18
74155,2016-01-21,1,5,15
74156,2016-01-22,1,5,13
74157,2016-01-23,1,5,16
74158,2016-01-24,1,5,14
74159,2016-01-25,1,5,11
74160,2016-01-26,1,5,18
74161,2016-01-27,1,5,15
74162,2016-01-28,1,5,13
74163,2016-01-29,1,5,13
74164,2016-01-30,1,5,16
74165,2016-01-31,1,5,14
74166,2016-02-01,1,5,16
74167,2016-02-02,1,5,17
74168,2016-02-03,1,5,12
74169,2016-02-04,1,5,14
74170,2016-02-05,1,5,16
74171,2016-02-06,1,5,19
74172,2016-02-07,1,5,14
74173,2016-02-08,1,5,6
74174,2016-02-09,1,5,18
74175,2016-02-10,1,5,15
74176,2016-02-11,1,5,18
74177,2016-02-12,1,5,12
74178,2016-02-13,1,5,15
74179,2016-02-14,1,5,12
74180,2016-02-15,1,5,11
74181,2016-02-16,1,5,13
74182,2016-02-17,1,5,15
74183,2016-02-18,1,5,17
74184,2016-02-19,1,5,13
74185,2016-02-20,1,5,21
74186,2016-02-21,1,5,18
74187,2016-02-22,1,5,9
74188,2016-02-23,1,5,14
74189,2016-02-24,1,5,11
74190,2016-02-25,1,5,10
74191,2016-02-26,1,5,13
74192,2016-02-27,1,5,16
74193,2016-02-28,1,5,20
74194,2016-02-29,1,5,12
74195,2016-03-01,1,5,19
74196,2016-03-02,1,5,19
74197,2016-03-03,1,5,19
74198,2016-03-04,1,5,13
74199,2016-03-05,1,5,22
74200,2016-03-06,1,5,22
74201,2016-03-07,1,5,13
74202,2016-03-08,1,5,13
74203,2016-03-09,1,5,20
74204,2016-03-10,1,5,17
74205,2016-03-11,1,5,12
74206,2016-03-12,1,5,15
74207,2016-03-13,1,5,26
74208,2016-03-14,1,5,15
74209,2016-03-15,1,5,7
74210,2016-03-16,1,5,15
74211,2016-03-17,1,5,20
74212,2016-03-18,1,5,11
74213,2016-03-19,1,5,21
74214,2016-03-20,1,5,15
74215,2016-03-21,1,5,14
74216,2016-03-22,1,5,20
74217,2016-03-23,1,5,16
74218,2016-03-24,1,5,15
74219,2016-03-25,1,5,18
74220,2016-03-26,1,5,18
74221,2016-03-27,1,5,23
74222,2016-03-28,1,5,12
74223,2016-03-29,1,5,17
74224,2016-03-30,1,5,8
74225,2016-03-31,1,5,20
74226,2016-04-01,1,5,15
74227,2016-04-02,1,5,21
74228,2016-04-03,1,5,17
74229,2016-04-04,1,5,12
74230,2016-04-05,1,5,17
74231,2016-04-06,1,5,26
74232,2016-04-07,1,5,15
74233,2016-04-08,1,5,18
74234,2016-04-09,1,5,12
74235,2016-04-10,1,5,30
74236,2016-04-11,1,5,14
74237,2016-04-12,1,5,14
74238,2016-04-13,1,5,23
74239,2016-04-14,1,5,15
74240,2016-04-15,1,5,24
74241,2016-04-16,1,5,18
74242,2016-04-17,1,5,24
74243,2016-04-18,1,5,14
74244,2016-04-19,1,5,17
74245,2016-04-20,1,5,16
74246,2016-04-21,1,5,21
74247,2016-04-22,1,5,20
74248,2016-04-23,1,5,36
74249,2016-04-24,1,5,27
74250,2016-04-25,1,5,20
74251,2016-04-26,1,5,15
74252,2016-04-27,1,5,20
74253,2016-04-28,1,5,20
74254,2016-04-29,1,5,20
74255,2016-04-30,1,5,20
74256,2016-05-01,1,5,18
74257,2016-05-02,1,5,17
74258,2016-05-03,1,5,21
74259,2016-05-04,1,5,11
74260,2016-05-05,1,5,16
74261,2016-05-06,1,5,21
74262,2016-05-07,1,5,15
74263,2016-05-08,1,5,17
74264,2016-05-09,1,5,14
74265,2016-05-10,1,5,21
74266,2016-05-11,1,5,24
74267,2016-05-12,1,5,26
74268,2016-05-13,1,5,24
74269,2016-05-14,1,5,26
74270,2016-05-15,1,5,24
74271,2016-05-16,1,5,16
74272,2016-05-17,1,5,16
74273,2016-05-18,1,5,20
74274,2016-05-19,1,5,23
74275,2016-05-20,1,5,23
74276,2016-05-21,1,5,22
74277,2016-05-22,1,5,23
74278,2016-05-23,1,5,18
74279,2016-05-24,1,5,13
74280,2016-05-25,1,5,28
74281,2016-05-26,1,5,22
74282,2016-05-27,1,5,21
74283,2016-05-28,1,5,10
74284,2016-05-29,1,5,28
74285,2016-05-30,1,5,15
74286,2016-05-31,1,5,26
74287,2016-06-01,1,5,26
74288,2016-06-02,1,5,26
74289,2016-06-03,1,5,22
74290,2016-06-04,1,5,23
74291,2016-06-05,1,5,29
74292,2016-06-06,1,5,16
74293,2016-06-07,1,5,20
74294,2016-06-08,1,5,18
74295,2016-06-09,1,5,19
74296,2016-06-10,1,5,29
74297,2016-06-11,1,5,26
74298,2016-06-12,1,5,29
74299,2016-06-13,1,5,20
74300,2016-06-14,1,5,7
74301,2016-06-15,1,5,21
74302,2016-06-16,1,5,22
74303,2016-06-17,1,5,18
74304,2016-06-18,1,5,26
74305,2016-06-19,1,5,28
74306,2016-06-20,1,5,13
74307,2016-06-21,1,5,23
74308,2016-06-22,1,5,20
74309,2016-06-23,1,5,9
74310,2016-06-24,1,5,14
74311,2016-06-25,1,5,29
74312,2016-06-26,1,5,19
74313,2016-06-27,1,5,16
74314,2016-06-28,1,5,20
74315,2016-06-29,1,5,22
74316,2016-06-30,1,5,33
74317,2016-07-01,1,5,29
74318,2016-07-02,1,5,30
74319,2016-07-03,1,5,23
74320,2016-07-04,1,5,20
74321,2016-07-05,1,5,21
74322,2016-07-06,1,5,25
74323,2016-07-07,1,5,27
74324,2016-07-08,1,5,21
74325,2016-07-09,1,5,24
74326,2016-07-10,1,5,31
74327,2016-07-11,1,5,17
74328,2016-07-12,1,5,22
74329,2016-07-13,1,5,14
74330,2016-07-14,1,5,30
74331,2016-07-15,1,5,18
74332,2016-07-16,1,5,36
74333,2016-07-17,1,5,22
74334,2016-07-18,1,5,22
74335,2016-07-19,1,5,25
74336,2016-07-20,1,5,21
74337,2016-07-21,1,5,26
74338,2016-07-22,1,5,28
74339,2016-07-23,1,5,30
74340,2016-07-24,1,5,22
74341,2016-07-25,1,5,17
74342,2016-07-26,1,5,26
74343,2016-07-27,1,5,17
74344,2016-07-28,1,5,18
74345,2016-07-29,1,5,33
74346,2016-07-30,1,5,21
74347,2016-07-31,1,5,28
74348,2016-08-01,1,5,19
74349,2016-08-02,1,5,13
74350,2016-08-03,1,5,21
74351,2016-08-04,1,5,24
74352,2016-08-05,1,5,22
74353,2016-08-06,1,5,28
74354,2016-08-07,1,5,28
74355,2016-08-08,1,5,22
74356,2016-08-09,1,5,19
74357,2016-08-10,1,5,27
74358,2016-08-11,1,5,19
74359,2016-08-12,1,5,13
74360,2016-08-13,1,5,24
74361,2016-08-14,1,5,24
74362,2016-08-15,1,5,17
74363,2016-08-16,1,5,23
74364,2016-08-17,1,5,15
74365,2016-08-18,1,5,22
74366,2016-08-19,1,5,20
74367,2016-08-20,1,5,19
74368,2016-08-21,1,5,33
74369,2016-08-22,1,5,19
74370,2016-08-23,1,5,28
74371,2016-08-24,1,5,15
74372,2016-08-25,1,5,23
74373,2016-08-26,1,5,23
74374,2016-08-27,1,5,21
74375,2016-08-28,1,5,30
74376,2016-08-29,1,5,14
74377,2016-08-30,1,5,14
74378,2016-08-31,1,5,16
74379,2016-09-01,1,5,12
74380,2016-09-02,1,5,14
74381,2016-09-03,1,5,22
74382,2016-09-04,1,5,15
74383,2016-09-05,1,5,20
74384,2016-09-06,1,5,21
74385,2016-09-07,1,5,16
74386,2016-09-08,1,5,19
74387,2016-09-09,1,5,28
74388,2016-09-10,1,5,19
74389,2016-09-11,1,5,26
74390,2016-09-12,1,5,17
74391,2016-09-13,1,5,19
74392,2016-09-14,1,5,15
74393,2016-09-15,1,5,24
74394,2016-09-16,1,5,19
74395,2016-09-17,1,5,22
74396,2016-09-18,1,5,25
74397,2016-09-19,1,5,14
74398,2016-09-20,1,5,21
74399,2016-09-21,1,5,18
74400,2016-09-22,1,5,25
74401,2016-09-23,1,5,19
74402,2016-09-24,1,5,28
74403,2016-09-25,1,5,18
74404,2016-09-26,1,5,15
74405,2016-09-27,1,5,23
74406,2016-09-28,1,5,21
74407,2016-09-29,1,5,12
74408,2016-09-30,1,5,17
74409,2016-10-01,1,5,18
74410,2016-10-02,1,5,16
74411,2016-10-03,1,5,10
74412,2016-10-04,1,5,22
74413,2016-10-05,1,5,8
74414,2016-10-06,1,5,20
74415,2016-10-07,1,5,21
74416,2016-10-08,1,5,24
74417,2016-10-09,1,5,27
74418,2016-10-10,1,5,12
74419,2016-10-11,1,5,16
74420,2016-10-12,1,5,17
74421,2016-10-13,1,5,18
74422,2016-10-14,1,5,13
74423,2016-10-15,1,5,15
74424,2016-10-16,1,5,21
74425,2016-10-17,1,5,19
74426,2016-10-18,1,5,16
74427,2016-10-19,1,5,20
74428,2016-10-20,1,5,13
74429,2016-10-21,1,5,22
74430,2016-10-22,1,5,15
74431,2016-10-23,1,5,26
74432,2016-10-24,1,5,15
74433,2016-10-25,1,5,19
74434,2016-10-26,1,5,16
74435,2016-10-27,1,5,22
74436,2016-10-28,1,5,26
74437,2016-10-29,1,5,25
74438,2016-10-30,1,5,16
74439,2016-10-31,1,5,17
74440,2016-11-01,1,5,17
74441,2016-11-02,1,5,24
74442,2016-11-03,1,5,25
74443,2016-11-04,1,5,21
74444,2016-11-05,1,5,18
74445,2016-11-06,1,5,23
74446,2016-11-07,1,5,20
74447,2016-11-08,1,5,12
74448,2016-11-09,1,5,13
74449,2016-11-10,1,5,17
74450,2016-11-11,1,5,24
74451,2016-11-12,1,5,19
74452,2016-11-13,1,5,21
74453,2016-11-14,1,5,9
74454,2016-11-15,1,5,18
74455,2016-11-16,1,5,17
74456,2016-11-17,1,5,14
74457,2016-11-18,1,5,21
74458,2016-11-19,1,5,17
74459,2016-11-20,1,5,19
74460,2016-11-21,1,5,11
74461,2016-11-22,1,5,19
74462,2016-11-23,1,5,17
74463,2016-11-24,1,5,28
74464,2016-11-25,1,5,19
74465,2016-11-26,1,5,20
74466,2016-11-27,1,5,19
74467,2016-11-28,1,5,16
74468,2016-11-29,1,5,21
74469,2016-11-30,1,5,20
74470,2016-12-01,1,5,19
74471,2016-12-02,1,5,17
74472,2016-12-03,1,5,15
74473,2016-12-04,1,5,22
74474,2016-12-05,1,5,14
74475,2016-12-06,1,5,13
74476,2016-12-07,1,5,14
74477,2016-12-08,1,5,13
74478,2016-12-09,1,5,11
74479,2016-12-10,1,5,15
74480,2016-12-11,1,5,22
74481,2016-12-12,1,5,9
74482,2016-12-13,1,5,4
74483,2016-12-14,1,5,18
74484,2016-12-15,1,5,8
74485,2016-12-16,1,5,12
74486,2016-12-17,1,5,17
74487,2016-12-18,1,5,16
74488,2016-12-19,1,5,9
74489,2016-12-20,1,5,15
74490,2016-12-21,1,5,8
74491,2016-12-22,1,5,11
74492,2016-12-23,1,5,18
74493,2016-12-24,1,5,23
74494,2016-12-25,1,5,11
74495,2016-12-26,1,5,15
74496,2016-12-27,1,5,12
74497,2016-12-28,1,5,19
74498,2016-12-29,1,5,12
74499,2016-12-30,1,5,11
74500,2016-12-31,1,5,17
74501,2017-01-01,1,5,25
74502,2017-01-02,1,5,14
74503,2017-01-03,1,5,13
74504,2017-01-04,1,5,15
74505,2017-01-05,1,5,15
74506,2017-01-06,1,5,18
74507,2017-01-07,1,5,15
74508,2017-01-08,1,5,12
74509,2017-01-09,1,5,17
74510,2017-01-10,1,5,11
74511,2017-01-11,1,5,16
74512,2017-01-12,1,5,8
74513,2017-01-13,1,5,10
74514,2017-01-14,1,5,15
74515,2017-01-15,1,5,15
74516,2017-01-16,1,5,7
74517,2017-01-17,1,5,16
74518,2017-01-18,1,5,14
74519,2017-01-19,1,5,17
74520,2017-01-20,1,5,16
74521,2017-01-21,1,5,12
74522,2017-01-22,1,5,9
74523,2017-01-23,1,5,11
74524,2017-01-24,1,5,14
74525,2017-01-25,1,5,10
74526,2017-01-26,1,5,14
74527,2017-01-27,1,5,12
74528,2017-01-28,1,5,10
74529,2017-01-29,1,5,14
74530,2017-01-30,1,5,4
74531,2017-01-31,1,5,8
74532,2017-02-01,1,5,19
74533,2017-02-02,1,5,10
74534,2017-02-03,1,5,12
74535,2017-02-04,1,5,14
74536,2017-02-05,1,5,13
74537,2017-02-06,1,5,17
74538,2017-02-07,1,5,19
74539,2017-02-08,1,5,14
74540,2017-02-09,1,5,14
74541,2017-02-10,1,5,6
74542,2017-02-11,1,5,20
74543,2017-02-12,1,5,21
74544,2017-02-13,1,5,9
74545,2017-02-14,1,5,7
74546,2017-02-15,1,5,13
74547,2017-02-16,1,5,10
74548,2017-02-17,1,5,26
74549,2017-02-18,1,5,26
74550,2017-02-19,1,5,19
74551,2017-02-20,1,5,9
74552,2017-02-21,1,5,17
74553,2017-02-22,1,5,16
74554,2017-02-23,1,5,11
74555,2017-02-24,1,5,22
74556,2017-02-25,1,5,22
74557,2017-02-26,1,5,17
74558,2017-02-27,1,5,14
74559,2017-02-28,1,5,15
74560,2017-03-01,1,5,17
74561,2017-03-02,1,5,16
74562,2017-03-03,1,5,14
74563,2017-03-04,1,5,17
74564,2017-03-05,1,5,26
74565,2017-03-06,1,5,5
74566,2017-03-07,1,5,9
74567,2017-03-08,1,5,16
74568,2017-03-09,1,5,19
74569,2017-03-10,1,5,28
74570,2017-03-11,1,5,20
74571,2017-03-12,1,5,16
74572,2017-03-13,1,5,9
74573,2017-03-14,1,5,10
74574,2017-03-15,1,5,15
74575,2017-03-16,1,5,16
74576,2017-03-17,1,5,16
74577,2017-03-18,1,5,20
74578,2017-03-19,1,5,14
74579,2017-03-20,1,5,13
74580,2017-03-21,1,5,18
74581,2017-03-22,1,5,19
74582,2017-03-23,1,5,16
74583,2017-03-24,1,5,16
74584,2017-03-25,1,5,19
74585,2017-03-26,1,5,22
74586,2017-03-27,1,5,15
74587,2017-03-28,1,5,12
74588,2017-03-29,1,5,10
74589,2017-03-30,1,5,25
74590,2017-03-31,1,5,24
74591,2017-04-01,1,5,26
74592,2017-04-02,1,5,32
74593,2017-04-03,1,5,18
74594,2017-04-04,1,5,21
74595,2017-04-05,1,5,17
74596,2017-04-06,1,5,19
74597,2017-04-07,1,5,15
74598,2017-04-08,1,5,25
74599,2017-04-09,1,5,24
74600,2017-04-10,1,5,9
74601,2017-04-11,1,5,19
74602,2017-04-12,1,5,22
74603,2017-04-13,1,5,26
74604,2017-04-14,1,5,20
74605,2017-04-15,1,5,26
74606,2017-04-16,1,5,29
74607,2017-04-17,1,5,11
74608,2017-04-18,1,5,20
74609,2017-04-19,1,5,23
74610,2017-04-20,1,5,19
74611,2017-04-21,1,5,20
74612,2017-04-22,1,5,22
74613,2017-04-23,1,5,28
74614,2017-04-24,1,5,15
74615,2017-04-25,1,5,19
74616,2017-04-26,1,5,24
74617,2017-04-27,1,5,21
74618,2017-04-28,1,5,20
74619,2017-04-29,1,5,21
74620,2017-04-30,1,5,22
74621,2017-05-01,1,5,12
74622,2017-05-02,1,5,17
74623,2017-05-03,1,5,19
74624,2017-05-04,1,5,22
74625,2017-05-05,1,5,21
74626,2017-05-06,1,5,16
74627,2017-05-07,1,5,25
74628,2017-05-08,1,5,21
74629,2017-05-09,1,5,18
74630,2017-05-10,1,5,18
74631,2017-05-11,1,5,21
74632,2017-05-12,1,5,24
74633,2017-05-13,1,5,21
74634,2017-05-14,1,5,30
74635,2017-05-15,1,5,17
74636,2017-05-16,1,5,21
74637,2017-05-17,1,5,18
74638,2017-05-18,1,5,21
74639,2017-05-19,1,5,21
74640,2017-05-20,1,5,32
74641,2017-05-21,1,5,28
74642,2017-05-22,1,5,22
74643,2017-05-23,1,5,20
74644,2017-05-24,1,5,25
74645,2017-05-25,1,5,14
